,price,minimum_nights
23547,115,3
23548,36,28
23549,49,1
23550,108,7
23551,578,5
23552,40,5
23553,50,1
23554,55,10
23555,46,3
23556,150,2
23557,39,1
23558,100,2
23559,36,25
23560,113,30
23561,300,14
23562,50,1
23563,115,88
23564,100,2
23565,99,3
23566,120,5
23567,175,3
23568,125,30
23569,100,30
23570,53,180
23571,29,1
23572,70,2
23573,52,3
23574,105,3
23575,29,2
23576,110,3
23577,80,2
23578,31,25
23579,320,1
23580,40,4
23581,70,5
23582,104,2
23583,100,7
23584,1200,7
23585,37,2
23586,40,10
23587,207,1
23588,150,10
23589,180,1
23590,90,3
23591,36,2
23592,80,2
23593,145,2
23594,33,2
23595,68,20
23596,70,7
23597,67,3
23598,175,2
23599,100,2
23600,180,30
23601,200,2
23602,160,4
23603,130,8
23604,70,3
23605,300,3
23606,45,5
23607,69,2
23608,290,3
23609,99,7
23610,149,30
23611,100,3
23612,100,3
23613,95,5
23614,200,2
23615,70,2
23616,75,1
23617,49,1
23618,89,2
23619,74,1
23620,65,1
23621,100,3
23622,50,1
23623,79,1
23624,950,3
23625,350,30
23626,188,3
23627,50,1
23628,475,30
23629,105,3
23630,225,4
23631,40,10
23632,185,1
23633,90,2
23634,250,30
23635,119,60
23636,150,14
23637,275,1
23638,125,30
23639,60,3
23640,42,1
23641,130,7
23642,66,2
23643,109,3
23644,90,2
23645,89,1
23646,600,5
23647,250,28
23648,278,2
23649,800,7
23650,70,1
23651,275,1
23652,195,2
23653,50,3
23654,45,5
23655,62,3
23656,150,2
23657,98,3
23658,236,2
23659,250,6
23660,200,1
23661,195,2
23662,90,7
23663,128,3
23664,44,5
23665,75,3
23666,100,2
23667,90,15
23668,60,5
23669,250,28
23670,349,4
23671,101,7
23672,120,1
23673,86,2
23674,30,30
23675,40,1
23676,106,1
23677,40,2
23678,30,30
23679,52,3
23680,147,1
23681,200,3
23682,70,2
23683,37,1
23684,249,3
23685,70,3
23686,225,30
23687,135,3
23688,150,30
23689,108,10
23690,225,4
23691,59,1
23692,115,3
23693,35,28
23694,1000,1
23695,55,30
23696,280,4
23697,100,4
23698,55,3
23699,70,3
23700,219,4
23701,45,28
23702,40,10
23703,60,1
23704,150,3
23705,150,2
23706,50,1
23707,200,1
23708,119,2
23709,280,7
23710,160,7
23711,60,2
23712,125,3
23713,37,2
23714,98,12
23715,128,1
23716,100,5
23717,120,1
23718,90,1
23719,147,2
23720,60,1
23721,115,6
23722,110,3
23723,155,4
23724,275,6
23725,150,1
23726,159,3
23727,200,1
23728,135,4
23729,89,3
23730,80,2
23731,60,1
23732,45,2
23733,60,2
23734,99,2
23735,120,1
23736,219,3
23737,65,3
23738,215,3
23739,90,1
23740,51,1
23741,170,18
23742,90,1
23743,50,1
23744,79,1
23745,39,3
23746,65,3
23747,80,2
23748,120,4
23749,52,4
23750,70,1
23751,120,1
23752,315,2
23753,125,1
23754,399,3
23755,72,30
23756,239,5
23757,200,4
23758,110,2
23759,80,5
23760,118,3
23761,37,3
23762,77,2
23763,100,6
23764,95,5
23765,180,4
23766,55,2
23767,76,2
23768,60,2
23769,240,3
23770,287,31
23771,100,5
23772,27,30
23773,26,31
23774,290,5
23775,85,1
23776,69,1
23777,196,2
23778,154,14
23779,113,3
23780,250,3
23781,45,10
23782,70,3
23783,70,21
23784,100,2
23785,102,3
23786,350,2
23787,70,1
23788,136,3
23789,100,3
23790,80,90
23791,115,1
23792,160,7
23793,130,2
23794,148,4
23795,110,1
23796,87,1
23797,72,3
23798,90,14
23799,120,30
23800,450,2
23801,84,4
23802,75,1
23803,110,7
23804,148,3
23805,225,2
23806,122,4
23807,190,4
23808,120,20
23809,200,4
23810,80,7
23811,149,2
23812,60,2
23813,650,31
23814,175,2
23815,55,1
23816,77,1
23817,55,1
23818,50,1
23819,350,3
23820,50,1
23821,100,2
23822,319,2
23823,46,1
23824,120,5
23825,150,3
23826,250,4
23827,200,3
23828,400,4
23829,125,2
23830,125,2
23831,180,6
23832,90,7
23833,200,5
23834,100,4
23835,70,2
23836,100,2
23837,199,1
23838,120,1
23839,60,1
23840,199,2
23841,130,1
23842,60,3
23843,69,3
23844,30,5
23845,350,1
23846,125,5
23847,93,13
23848,150,3
23849,60,3
23850,180,1
23851,116,2
23852,225,2
23853,183,30
23854,40,14
23855,124,30
23856,140,7
23857,84,2
23858,149,20
23859,130,5
23860,125,31
23861,63,2
23862,85,5
23863,425,4
23864,50,2
23865,1500,3
23866,215,4
23867,60,5
23868,200,7
23869,125,4
23870,135,3
23871,250,5
23872,32,1
23873,85,1
23874,195,2
23875,352,4
23876,225,2
23877,60,2
23878,35,25
23879,87,4
23880,230,5
23881,60,2
23882,90,3
23883,274,2
23884,69,6
23885,65,3
23886,278,2
23887,60,1
23888,79,2
23889,100,2
23890,500,1
23891,100,2
23892,210,5
23893,180,3
23894,165,3
23895,225,5
23896,150,7
23897,90,3
23898,77,1
23899,145,30
23900,60,3
23901,250,2
23902,90,1
23903,220,2
23904,46,4
23905,55,1
23906,250,2
23907,55,7
23908,225,3
23909,120,3
23910,89,2
23911,40,3
23912,69,3
23913,55,15
23914,152,2
23915,57,30
23916,57,1
23917,37,2
23918,37,2
23919,42,3
23920,100,1
23921,226,2
23922,60,2
23923,300,3
23924,85,14
23925,165,2
23926,390,2
23927,80,3
23928,150,3
23929,225,1
23930,69,5
23931,61,5
23932,100,5
23933,399,4
23934,90,13
23935,40,2
23936,60,3
23937,165,2
23938,212,5
23939,200,3
23940,180,3
23941,115,1
23942,185,30
23943,130,7
23944,165,1
23945,160,2
23946,185,30
23947,170,3
23948,50,5
23949,250,14
23950,150,5
23951,90,5
23952,70,5
23953,210,1
23954,113,1
23955,97,2
23956,85,3
23957,550,1
23958,85,3
23959,260,2
23960,100,1
23961,37,30
23962,85,1
23963,85,3
23964,100,2
23965,65,2
23966,90,1
23967,115,30
23968,160,2
23969,325,30
23970,65,4
23971,80,1
23972,80,299
23973,90,3
23974,150,2
23975,125,4
23976,65,5
23977,150,30
23978,200,3
23979,80,1
23980,125,2
23981,139,4
23982,43,7
23983,45,10
23984,198,1
23985,40,2
23986,50,31
23987,60,5
23988,75,1
23989,35,3
23990,162,2
23991,50,5
23992,49,2
23993,75,2
23994,50,1
23995,130,3
23996,75,2
23997,60,2
23998,125,25
23999,80,4
24000,120,5
24001,150,3
24002,37,7
24003,250,3
24004,130,2
24005,69,14
24006,75,20
24007,100,1
24008,120,2
24009,40,2
24010,300,5
24011,70,1
24012,300,360
24013,160,2
24014,60,2
24015,70,1
24016,55,1
24017,94,1
24018,105,1
24019,50,1
24020,87,3
24021,299,2
24022,100,3
24023,44,1
24024,52,22
24025,80,2
24026,55,2
24027,81,3
24028,185,5
24029,60,4
24030,37,7
24031,70,1
24032,69,2
24033,191,2
24034,80,2
24035,250,4
24036,70,2
24037,45,5
24038,33,14
24039,200,3
24040,135,30
24041,49,5
24042,190,2
24043,80,4
24044,225,5
24045,120,2
24046,130,2
24047,75,2
24048,157,1
24049,120,2
24050,72,1
24051,150,3
24052,110,3
24053,70,30
24054,179,2
24055,45,2
24056,95,8
24057,120,30
24058,450,4
24059,140,2
24060,89,3
24061,88,3
24062,55,1
24063,50,1
24064,95,1
24065,124,2
24066,180,30
24067,165,3
24068,102,10
24069,100,4
24070,88,2
24071,200,2
24072,127,4
24073,133,2
24074,49,1
24075,35,1
24076,69,2
24077,250,7
24078,35,7
24079,375,4
24080,135,2
24081,175,30
24082,175,30
24083,60,3
24084,125,7
24085,140,1
24086,80,2
24087,160,2
24088,70,2
24089,145,6
24090,225,2
24091,68,3
24092,90,3
24093,102,2
24094,60,15
24095,400,3
24096,49,6
24097,70,5
24098,150,30
24099,119,3
24100,10,1
24101,375,2
24102,175,3
24103,132,24
24104,200,14
24105,150,30
24106,45,2
24107,150,1
24108,55,2
24109,60,3
24110,250,2
24111,36,2
24112,59,1
24113,39,1
24114,130,30
24115,99,3
24116,50,1
24117,155,2
24118,166,1
24119,40,1
24120,135,3
24121,40,3
24122,140,4
24123,120,1
24124,37,2
24125,50,10
24126,103,1
24127,125,1
24128,120,2
24129,65,3
24130,79,1
24131,189,2
24132,250,1
24133,100,1
24134,105,1
24135,36,2
24136,45,3
24137,70,4
24138,99,3
24139,95,2
24140,48,2
24141,126,10
24142,135,2
24143,100,2
24144,126,2
24145,150,3
24146,49,1
24147,88,3
24148,139,2
24149,65,3
24150,40,4
24151,250,10
24152,93,1
24153,125,2
24154,85,4
24155,210,7
24156,60,7
24157,100,1
24158,278,3
24159,75,2
24160,85,3
24161,99,5
24162,35,5
24163,60,5
24164,225,3
24165,112,14
24166,250,3
24167,60,3
24168,62,1
24169,99,2
24170,250,2
24171,150,5
24172,180,3
24173,265,31
24174,173,2
24175,60,2
24176,85,1
24177,150,3
24178,250,2
24179,28,2
24180,60,2
24181,25,1
24182,256,2
24183,70,4
24184,70,5
24185,105,6
24186,65,1
24187,40,90
24188,85,5
24189,72,10
24190,40,2
24191,80,3
24192,230,2
24193,119,1
24194,389,1
24195,180,2
24196,40,3
24197,300,5
24198,135,3
24199,139,3
24200,50,1
24201,54,1
24202,38,3
24203,99,1
24204,99,1
24205,82,2
24206,65,10
24207,65,1
24208,225,2
24209,75,30
24210,120,28
24211,165,1
24212,149,2
24213,52,4
24214,248,3
24215,44,2
24216,150,1
24217,89,2
24218,350,5
24219,900,1
24220,275,2
24221,200,20
24222,115,2
24223,100,3
24224,91,30
24225,200,2
24226,39,3
24227,275,1
24228,70,2
24229,50,1
24230,79,3
24231,80,2
24232,127,90
24233,110,3
24234,167,3
24235,145,2
24236,174,2
24237,119,1
24238,62,1
24239,65,1
24240,60,1
24241,50,21
24242,139,3
24243,200,3
24244,130,2
24245,43,6
24246,80,2
24247,180,2
24248,54,1
24249,75,3
24250,176,2
24251,49,7
24252,200,4
24253,95,4
24254,80,3
24255,63,1
24256,32,7
24257,32,7
24258,275,3
24259,70,5
24260,70,1
24261,400,3
24262,100,2
24263,125,2
24264,100,1
24265,220,30
24266,36,7
24267,100,1
24268,175,2
24269,93,1
24270,150,2
24271,85,1
24272,499,30
24273,60,1
24274,175,3
24275,129,3
24276,225,5
24277,68,3
24278,250,1
24279,49,7
24280,77,2
24281,400,2
24282,80,1
24283,340,3
24284,135,2
24285,220,1
24286,2500,40
24287,60,1
24288,300,1
24289,100,1
24290,50,5
24291,175,30
24292,140,2
24293,90,3
24294,54,1
24295,91,9
24296,99,5
24297,200,2
24298,70,1
24299,77,2
24300,100,3
24301,67,4
24302,70,5
24303,250,3
24304,175,3
24305,106,8
24306,49,1
24307,200,2
24308,100,3
24309,150,30
24310,140,4
24311,125,3
24312,45,2
24313,58,1
24314,94,2
24315,75,2
24316,95,30
24317,79,1
24318,145,2
24319,50,1
24320,40,2
24321,34,2
24322,45,7
24323,32,2
24324,190,30
24325,138,6
24326,75,2
24327,110,3
24328,264,2
24329,120,7
24330,298,6
24331,150,6
24332,398,5
24333,155,1
24334,157,1
24335,120,30
24336,29,2
24337,160,2
24338,150,2
24339,100,3
24340,150,4
24341,160,1
24342,45,21
24343,85,4
24344,85,2
24345,100,3
24346,45,7
24347,250,1
24348,165,1
24349,64,1
24350,60,1
24351,101,5
24352,50,7
24353,55,5
24354,100,2
24355,200,2
24356,53,1
24357,44,3
24358,90,2
24359,105,2
24360,215,2
24361,150,2
24362,150,2
24363,99,1
24364,325,30
24365,155,2
24366,100,2
24367,115,2
24368,59,1
24369,275,1
24370,110,3
24371,150,10
24372,75,2
24373,100,2
24374,175,1
24375,90,1
24376,250,7
24377,150,2
24378,148,3
24379,100,2
24380,188,1
24381,43,4
24382,110,1
24383,200,20
24384,200,4
24385,120,4
24386,51,7
24387,42,3
24388,60,3
24389,250,1
24390,40,2
24391,140,2
24392,116,1
24393,215,3
24394,181,1
24395,70,2
24396,169,2
24397,105,2
24398,55,1
24399,163,6
24400,75,1
24401,225,1
24402,110,7
24403,29,1
24404,55,30
24405,102,1
24406,130,26
24407,350,2
24408,53,1
24409,69,14
24410,130,5
24411,140,2
24412,84,6
24413,145,10
24414,100,5
24415,125,2
24416,125,1
24417,60,1
24418,88,2
24419,39,1
24420,48,3
24421,60,1
24422,75,1
24423,55,2
24424,51,1
24425,54,1
24426,52,1
24427,117,3
24428,62,1
24429,63,1
24430,120,1
24431,45,1
24432,52,1
24433,42,2
24434,175,30
24435,142,2
24436,80,4
24437,42,3
24438,90,2
24439,50,1
24440,52,4
24441,350,2
24442,125,2
24443,105,1
24444,100,2
24445,31,55
24446,45,3
24447,50,4
24448,60,1
24449,80,1
24450,180,2
24451,40,30
24452,550,2
24453,70,2
24454,60,2
24455,55,3
24456,40,1
24457,99,3
24458,125,2
24459,34,1
24460,100,3
24461,115,2
24462,170,30
24463,200,2
24464,175,30
24465,100,30
24466,50,3
24467,220,3
24468,50,1
24469,275,2
24470,200,3
24471,115,1
24472,60,1
24473,54,2
24474,55,3
24475,44,3
24476,70,1
24477,2500,2
24478,135,4
24479,138,7
24480,115,2
24481,70,1
24482,150,2
24483,150,30
24484,170,1
24485,140,30
24486,400,15
24487,95,3
24488,50,1
24489,65,1
24490,102,2
24491,175,5
24492,275,2
24493,145,2
24494,700,4
24495,239,5
24496,65,2
24497,250,4
24498,90,3
24499,85,2
24500,170,2
24501,60,1
24502,50,1
24503,60,3
24504,152,3
24505,62,2
24506,70,4
24507,99,2
24508,150,2
24509,100,2
24510,110,1
24511,60,2
24512,700,2
24513,100,3
24514,73,3
24515,100,3
24516,58,3
24517,200,1
24518,70,2
24519,140,30
24520,45,6
24521,98,2
24522,150,2
24523,80,10
24524,299,4
24525,60,3
24526,51,5
24527,140,2
24528,150,30
24529,150,3
24530,70,1
24531,40,3
24532,45,1
24533,67,2
24534,290,30
24535,150,3
24536,159,30
24537,77,3
24538,175,2
24539,85,1
24540,1000,1
24541,60,1
24542,45,7
24543,55,1
24544,48,2
24545,100,1
24546,200,1
24547,56,1
24548,50,1
24549,114,2
24550,200,3
24551,125,3
24552,60,7
24553,40,2
24554,105,1
24555,70,4
24556,108,4
24557,60,2
24558,130,2
24559,30,2
24560,135,3
24561,300,1
24562,79,6
24563,146,2
24564,57,3
24565,250,7
24566,150,30
24567,85,2
24568,70,7
24569,67,2
24570,35,3
24571,160,30
24572,100,2
24573,47,3
24574,46,3
24575,50,1
24576,65,2
24577,115,14
24578,135,90
24579,110,2
24580,48,5
24581,45,7
24582,140,3
24583,45,3
24584,72,6
24585,137,2
24586,170,2
24587,100,3
24588,198,10
24589,100,2
24590,33,1
24591,70,4
24592,42,30
24593,139,2
24594,150,1
24595,180,2
24596,60,1
24597,275,3
24598,59,6
24599,167,2
24600,95,3
24601,50,1
24602,200,2
24603,125,7
24604,100,2
24605,94,1
24606,70,4
24607,135,1
24608,550,3
24609,80,1
24610,68,14
24611,63,4
24612,83,2
24613,60,1
24614,155,30
24615,108,7
24616,75,3
24617,250,2
24618,35,2
24619,70,3
24620,195,2
24621,75,2
24622,98,13
24623,100,2
24624,57,3
24625,200,2
24626,350,1
24627,145,2
24628,170,2
24629,180,30
24630,200,2
24631,400,3
24632,789,2
24633,60,2
24634,60,1
24635,140,3
24636,89,1
24637,150,2
24638,127,4
24639,110,3
24640,123,3
24641,81,30
24642,44,1
24643,105,3
24644,100,2
24645,305,2
24646,85,1
24647,65,7
24648,90,3
24649,50,7
24650,100,14
24651,176,2
24652,100,3
24653,187,1
24654,70,2
24655,76,2
24656,175,2
24657,43,1
24658,350,7
24659,65,2
24660,50,1
24661,37,1
24662,48,1
24663,300,7
24664,135,4
24665,135,2
24666,72,3
24667,90,30
24668,120,1
24669,200,2
24670,128,1
24671,300,2
24672,100,5
24673,190,30
24674,150,2
24675,50,1
24676,110,1
24677,60,30
24678,175,2
24679,229,5
24680,95,2
24681,84,1
24682,80,3
24683,120,2
24684,100,3
24685,210,3
24686,260,2
24687,99,3
24688,125,1
24689,65,2
24690,80,2
24691,69,1
24692,48,5
24693,40,1
24694,135,4
24695,103,3
24696,110,2
24697,50,4
24698,45,2
24699,125,5
24700,129,1
24701,129,1
24702,129,1
24703,190,30
24704,65,3
24705,99,1
24706,60,2
24707,89,3
24708,75,3
24709,187,3
24710,95,3
24711,45,3
24712,160,3
24713,140,7
24714,90,2
24715,200,7
24716,48,3
24717,69,4
24718,45,1
24719,90,4
24720,45,1
24721,110,30
24722,40,5
24723,50,1
24724,180,30
24725,45,12
24726,125,5
24727,325,3
24728,55,1
24729,39,3
24730,85,2
24731,80,5
24732,124,1
24733,120,3
24734,120,3
24735,198,20
24736,55,3
24737,100,7
24738,225,2
24739,60,2
24740,57,1
24741,95,3
24742,600,1
24743,200,3
24744,80,1
24745,116,3
24746,75,3
24747,45,1
24748,50,8
24749,150,6
24750,120,2
24751,99,7
24752,325,7
24753,150,3
24754,500,1
24755,210,2
24756,55,2
24757,108,1
24758,50,3
24759,72,90
24760,33,4
24761,500,3
24762,42,30
24763,87,4
24764,45,1
24765,150,1
24766,170,3
24767,75,6
24768,200,2
24769,115,2
24770,165,6
24771,60,3
24772,59,2
24773,49,1
24774,150,3
24775,77,5
24776,99,2
24777,120,2
24778,85,1
24779,175,3
24780,60,1
24781,250,5
24782,30,14
24783,99,2
24784,42,30
24785,90,2
24786,48,7
24787,55,1
24788,40,14
24789,200,2
24790,100,1
24791,107,2
24792,175,3
24793,150,7
24794,225,30
24795,27,1
24796,101,2
24797,255,30
24798,320,30
24799,87,2
24800,60,3
24801,199,10
24802,320,1
24803,88,3
24804,115,1
24805,85,2
24806,83,14
24807,176,3
24808,100,1
24809,100,2
24810,135,2
24811,150,6
24812,250,5
24813,125,7
24814,160,3
24815,95,4
24816,250,4
24817,175,2
24818,150,30
24819,192,1
24820,69,7
24821,110,14
24822,92,4
24823,95,3
24824,280,3
24825,275,3
24826,60,3
24827,110,3
24828,80,6
24829,65,1
24830,89,1
24831,200,3
24832,59,1
24833,55,1
24834,60,1
24835,199,2
24836,120,1
24837,35,2
24838,79,1
24839,65,3
24840,65,1
24841,85,5
24842,250,2
24843,246,1
24844,150,30
24845,250,3
24846,34,4
24847,80,4
24848,35,4
24849,75,2
24850,33,3
24851,130,30
24852,350,1
24853,60,2
24854,150,2
24855,65,21
24856,150,30
24857,100,1
24858,219,1
24859,90,2
24860,46,2
24861,200,2
24862,160,2
24863,599,1
24864,350,5
24865,88,1
24866,105,1
24867,175,3
24868,80,5
24869,105,10
24870,160,30
24871,160,6
24872,200,3
24873,97,2
24874,89,4
24875,225,10
24876,130,30
24877,50,14
24878,125,1
24879,149,4
24880,200,1
24881,60,7
24882,200,2
24883,65,5
24884,55,3
24885,78,7
24886,275,5
24887,140,10
24888,214,5
24889,65,1
24890,75,2
24891,45,1
24892,95,2
24893,65,30
24894,111,1
24895,210,5
24896,100,2
24897,145,1
24898,50,15
24899,280,3
24900,136,2
24901,585,3
24902,200,2
24903,180,3
24904,40,1
24905,40,1
24906,56,1
24907,795,2
24908,135,2
24909,130,30
24910,80,2
24911,110,3
24912,50,1
24913,298,3
24914,55,2
24915,110,2
24916,145,2
24917,87,2
24918,100,3
24919,125,1
24920,115,3
24921,50,5
24922,43,10
24923,449,1
24924,26,1
24925,38,20
24926,110,2
24927,32,5
24928,149,5
24929,130,2
24930,75,3
24931,350,2
24932,62,2
24933,110,3
24934,80,1
24935,120,1
24936,57,1
24937,239,2
24938,84,1
24939,44,30
24940,100,1
24941,500,6
24942,46,30
24943,140,30
24944,41,30
24945,35,2
24946,114,1
24947,57,2
24948,40,4
24949,60,2
24950,137,14
24951,150,5
24952,80,5
24953,33,10
24954,50,1
24955,65,1
24956,55,2
24957,39,1
24958,150,2
24959,197,4
24960,65,2
24961,50,3
24962,50,2
24963,130,3
24964,200,4
24965,45,3
24966,66,1
24967,60,2
24968,399,4
24969,90,5
24970,33,1
24971,75,4
24972,279,1
24973,120,4
24974,51,30
24975,130,2
24976,90,4
24977,100,1
24978,47,1
24979,85,3
24980,99,1
24981,120,5
24982,60,3
24983,29,1
24984,170,7
24985,45,3
24986,70,1
24987,198,7
24988,87,2
24989,80,1
24990,250,1
24991,152,2
24992,95,3
24993,1795,1
24994,210,2
24995,135,4
24996,69,3
24997,55,2
24998,90,26
24999,45,5
25000,80,2
25001,37,1
25002,130,4
25003,275,2
25004,150,4
25005,200,2
25006,230,5
25007,65,20
25008,149,3
25009,690,3
25010,53,12
25011,245,3
25012,70,4
25013,275,2
25014,113,5
25015,56,2
25016,268,3
25017,75,12
25018,82,15
25019,65,1
25020,71,7
25021,89,1
25022,59,3
25023,50,1
25024,100,5
25025,55,3
25026,69,2
25027,35,1
25028,108,3
25029,100,1
25030,75,1
25031,99,3
25032,80,25
25033,158,2
25034,50,1
25035,250,5
25036,100,5
25037,299,3
25038,65,2
25039,175,1
25040,90,2
25041,120,2
25042,150,3
25043,61,3
25044,175,1
25045,150,2
25046,80,3
25047,100,14
25048,75,1
25049,500,1
25050,115,7
25051,150,1
25052,110,4
25053,160,2
25054,230,5
25055,120,2
25056,110,2
25057,80,3
25058,199,3
25059,280,3
25060,140,3
25061,50,7
25062,40,1
25063,200,1
25064,1095,2
25065,56,1
25066,80,1
25067,154,3
25068,63,7
25069,125,2
25070,99,3
25071,265,1
25072,65,2
25073,199,3
25074,45,1
25075,69,20
25076,65,1
25077,82,7
25078,249,1
25079,220,2
25080,95,5
25081,34,3
25082,190,5
25083,160,2
25084,85,1
25085,38,30
25086,58,3
25087,179,2
25088,40,1
25089,45,7
25090,150,4
25091,200,30
25092,125,3
25093,50,3
25094,60,2
25095,70,1
25096,88,1
25097,370,4
25098,100,3
25099,122,1
25100,50,2
25101,60,3
25102,50,7
25103,60,1
25104,53,2
25105,150,3
25106,75,5
25107,129,3
25108,250,7
25109,98,3
25110,99,3
25111,120,3
25112,120,1
25113,60,2
25114,89,1
25115,40,1
25116,150,1
25117,89,1
25118,49,2
25119,60,3
25120,500,7
25121,75,2
25122,169,30
25123,150,4
25124,120,3
25125,165,4
25126,72,3
25127,120,3
25128,275,3
25129,130,2
25130,90,4
25131,105,4
25132,190,30
25133,82,2
25134,69,5
25135,99,3
25136,58,5
25137,100,2
25138,121,9
25139,95,1
25140,389,1
25141,90,1
25142,75,1
25143,150,2
25144,35,1
25145,45,5
25146,150,3
25147,190,30
25148,199,4
25149,35,1
25150,75,1
25151,40,10
25152,99,2
25153,75,2
25154,40,2
25155,180,4
25156,91,1
25157,55,30
25158,120,2
25159,69,15
25160,60,3
25161,333,30
25162,50,2
25163,60,3
25164,150,2
25165,150,1
25166,89,1
25167,135,2
25168,115,1
25169,100,7
25170,76,7
25171,110,2
25172,60,5
25173,40,1
25174,50,7
25175,49,3
25176,200,1
25177,65,3
25178,68,1
25179,199,3
25180,80,2
25181,50,1
25182,78,3
25183,65,1
25184,55,3
25185,63,3
25186,43,2
25187,140,2
25188,72,2
25189,199,4
25190,90,2
25191,55,1
25192,120,3
25193,135,14
25194,80,2
25195,154,4
25196,175,7
25197,80,5
25198,50,20
25199,125,1
25200,150,2
25201,174,3
25202,40,1
25203,45,3
25204,100,5
25205,50,2
25206,115,1
25207,175,5
25208,130,1
25209,63,3
25210,130,2
25211,275,2
25212,130,3
25213,154,3
25214,43,2
25215,225,3
25216,60,3
25217,60,4
25218,180,1
25219,150,2
25220,169,1
25221,83,1
25222,40,1
25223,75,2
25224,89,2
25225,150,2
25226,68,30
25227,200,30
25228,144,1
25229,150,4
25230,75,2
25231,150,2
25232,105,3
25233,350,30
25234,200,3
25235,150,28
25236,98,1
25237,122,28
25238,90,1
25239,450,2
25240,125,2
25241,185,2
25242,359,3
25243,39,1
25244,65,2
25245,60,1
25246,170,3
25247,60,5
25248,200,7
25249,50,1
25250,206,5
25251,50,4
25252,222,30
25253,175,30
25254,90,1
25255,196,2
25256,170,30
25257,70,3
25258,899,3
25259,78,1
25260,399,3
25261,120,6
25262,55,5
25263,189,1
25264,95,2
25265,70,2
25266,60,2
25267,45,2
25268,120,2
25269,37,2
25270,125,4
25271,50,1
25272,75,2
25273,80,30
25274,60,1
25275,68,3
25276,300,5
25277,75,3
25278,89,1
25279,53,1
25280,62,2
25281,100,3
25282,300,3
25283,83,1
25284,60,1
25285,30,1
25286,118,2
25287,150,5
25288,92,6
25289,99,1
25290,124,2
25291,45,1
25292,175,4
25293,147,2
25294,75,2
25295,99,2
25296,120,1
25297,47,5
25298,157,3
25299,80,7
25300,69,1
25301,250,2
25302,175,2
25303,45,2
25304,80,2
25305,217,3
25306,129,2
25307,199,1
25308,119,3
25309,195,2
25310,80,1
25311,126,2
25312,55,6
25313,100,2
25314,59,2
25315,51,7
25316,250,2
25317,150,1
25318,800,30
25319,140,1
25320,95,5
25321,600,2
25322,40,3
25323,85,1
25324,150,3
25325,60,30
25326,149,5
25327,40,6
25328,69,1
25329,300,2
25330,149,3
25331,120,1
25332,40,9
25333,270,7
25334,200,3
25335,120,3
25336,50,3
25337,290,14
25338,100,2
25339,250,3
25340,45,3
25341,85,5
25342,300,1
25343,35,1
25344,55,7
25345,225,2
25346,78,4
25347,49,2
25348,130,30
25349,115,5
25350,59,3
25351,32,1
25352,45,2
25353,70,2
25354,99,3
25355,105,3
25356,160,5
25357,114,1
25358,55,3
25359,120,1
25360,55,7
25361,160,2
25362,110,2
25363,60,4
25364,130,30
25365,115,1
25366,150,1
25367,100,4
25368,85,2
25369,55,1
25370,55,1
25371,90,2
25372,80,7
25373,150,2
25374,350,5
25375,110,1
25376,164,2
25377,42,2
25378,325,5
25379,140,3
25380,75,10
25381,66,2
25382,66,2
25383,95,1
25384,115,1
25385,60,7
25386,800,7
25387,200,3
25388,112,7
25389,100,2
25390,84,1
25391,62,1
25392,35,1
25393,62,1
25394,115,5
25395,155,3
25396,165,3
25397,60,3
25398,400,2
25399,90,1
25400,90,1
25401,75,4
25402,1500,3
25403,55,3
25404,120,1
25405,600,2
25406,72,1
25407,120,30
25408,200,6
25409,99,3
25410,40,2
25411,185,3
25412,90,2
25413,615,4
25414,180,7
25415,75,1
25416,80,1
25417,90,30
